FullName,LastWriteTime
C:\Users\abele\Desktop\zene\_rap\new york\Wu-Tang Clan\Method Man\Method Man ft. Busta Rhymes - Whats Happenin.mkv.mp3,2019. 10. 31. 2:38:48
C:\Users\abele\Desktop\zene\_rap\2Pac\2PAC - HELL RAZOR (REMIX).mp3,2019. 10. 31. 2:36:56
C:\Users\abele\Desktop\zene\_rap\florida\Plies\Plies - Watch Dis - Call Plies (813) 964-3813.mp3,2019. 10. 31. 2:34:56
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil Tjay - True 2 Myself - YouTube\Lil Tjay - Brothers (Remix - Official Audio) ft. Lil Durk.mp3,2019. 10. 30. 8:28:12
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil Tjay - True 2 Myself - YouTube\Lil Tjay - No Escape (Official Audio).mp3,2019. 10. 30. 8:28:02
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil Tjay - True 2 Myself - YouTube\Lil Tjay - Leaked (Remix - Official Audio) ft. Lil Wayne.mp3,2019. 10. 30. 8:28:02
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil Tjay - True 2 Myself - YouTube\Lil TJAY - Brothers (Official Music Video).mp3,2019. 10. 30. 8:27:36
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil Tjay - True 2 Myself - YouTube\Lil Tjay - LANESWITCH (Official Video).mp3,2019. 10. 30. 8:27:12
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil Tjay - True 2 Myself - YouTube\Lil Tjay - Decline (Official Audio) ft. Lil Baby.mp3,2019. 10. 30. 8:27:10
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil Tjay - True 2 Myself - YouTube\Lil Tjay - Dream That I Had (Official Audio).mp3,2019. 10. 30. 8:27:10
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil Tjay - True 2 Myself - YouTube\Lil Tjay - Ruthless (Official Video) ft. Jay Critch.mp3,2019. 10. 30. 8:26:52
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil Tjay - True 2 Myself - YouTube\Lil Tjay - Hold On (Official Video).mp3,2019. 10. 30. 8:26:18
C:\Users\abele\Desktop\zene\_rap\luisiana\_random\Lil Phat - YouTube\Top-Titel – Lil Phat - YouTube\Webbie _ Lil Phat - Fuck With Me [Trill 4 Life Mixtape].mp3,2019. 10. 30. 5:13:36
C:\Users\abele\Desktop\zene\_rap\luisiana\_random\Lil Phat - YouTube\Top-Titel – Lil Phat - YouTube\Webbie _ Lil Phat Ain_T Leavin Trill.mp3,2019. 10. 30. 5:13:20
C:\Users\abele\Desktop\zene\_rap\luisiana\_random\Lil Phat - YouTube\Lil Phat -It Wont B Long.mp3,2019. 10. 30. 5:12:02
C:\Users\abele\Desktop\zene\_rap\luisiana\_random\Lil Phat - YouTube\Lil Phat Dont Kno Wat To Do.mp3,2019. 10. 30. 5:11:38
C:\Users\abele\Desktop\zene\_rap\luisiana\_random\Lil Phat - YouTube\LIL PHAT FT BOOSIE IN MY NEIGHBORHOOD.mp3,2019. 10. 30. 5:09:54
"C:\Users\abele\Desktop\zene\_rap\new york\Jadakiss\Jadakiss - Who_s Real ft. Swizz Beatz, OJ Da Juiceman.mp3",2019. 10. 30. 5:02:24
C:\Users\abele\Desktop\zene\_trap\california\lil peep\Lil peep come over when you’re sober pt  2 - YouTube\Lil Peep _ XXXTENTACION - Falling Down.mp3,2019. 10. 29. 9:19:54
C:\Users\abele\Desktop\zene\_magyar rap\SÉF\SÖR ÉS FŰ - ENTER THE SÉF - YouTube\Sör És Fű - Csak Oda (Official Video).mp3,2019. 10. 24. 9:40:10
C:\Users\abele\Desktop\zene\_magyar rap\SÉF\SÖR ÉS FŰ - ENTER THE SÉF - YouTube\Sör És Fű - Annyi Szó (Official Video).mp3,2019. 10. 24. 9:39:54
C:\Users\abele\Desktop\zene\_magyar rap\SÉF\SÖR ÉS FŰ - ENTER THE SÉF - YouTube\Sör És Fű - Az Ember (Official Video 2017).mp3,2019. 10. 24. 9:39:44
C:\Users\abele\Desktop\zene\_magyar rap\SÉF\Laza Laca - Ha Erről Szól.mp3,2019. 10. 24. 9:39:28
C:\Users\abele\Desktop\zene\_magyar rap\SÉF\SÖR ÉS FŰ - ENTER THE SÉF - YouTube\Sör És Fű X Kool Kasko - Pavarotti (Official Video).mp3,2019. 10. 24. 9:38:32
C:\Users\abele\Desktop\zene\_magyar rap\SÉF\SÖR ÉS FŰ - ENTER THE SÉF - YouTube\Sör És Fű - Murderan.mp3,2019. 10. 24. 9:34:46
C:\Users\abele\Desktop\zene\_magyar rap\SÉF\SÖR ÉS FŰ - ENTER THE SÉF - YouTube\Sör És Fű - Wildok2.mp3,2019. 10. 24. 9:34:24
C:\Users\abele\Desktop\zene\_magyar rap\SÉF\SÖR ÉS FŰ - ENTER THE SÉF - YouTube\Sör És Fű - Budapest.mp3,2019. 10. 24. 9:33:28
C:\Users\abele\Desktop\zene\_magyar rap\SÉF\SÖR ÉS FŰ - ENTER THE SÉF - YouTube\Sör És Fű - Odanézz.mp3,2019. 10. 24. 9:33:20
"C:\Users\abele\Desktop\zene\_magyar rap\Vicc Beatz\Ketioz - BALI (2019) - YouTube\Ketioz - Hol vannak a rímek (közr. Rambo, Day, Erru).mp3",2019. 10. 24. 9:29:08
"C:\Users\abele\Desktop\zene\_magyar rap\Vicc Beatz\Ketioz - BALI (2019) - YouTube\Ketioz - Vietkong (közr. Majmok Bolygója, Phat).mp3",2019. 10. 24. 9:28:44
C:\Users\abele\Desktop\zene\_magyar rap\Vicc Beatz\Ketioz - BALI (2019) - YouTube\Ketioz - Ketyós.mp3,2019. 10. 24. 9:28:00
C:\Users\abele\Desktop\zene\_magyar rap\Vicc Beatz\Ketioz - BALI (2019) - YouTube\Ketioz - Alamizsna.mp3,2019. 10. 24. 9:28:00
C:\Users\abele\Desktop\zene\_rap\_usa other\_random\Ying Yang Twins - Salt Shaker (feat. Lil Jon _ The East Side Boyz).mp3,2019. 10. 21. 8:53:22
C:\Users\abele\Desktop\zene\_trap\_usa random\Walk it out - UNK.mp3,2019. 10. 21. 8:53:20
"C:\Users\abele\Desktop\zene\_rap\_usa other\_random\Timbaland - The Way I Are ft. Keri Hilson, D.O.E., Sebastian (Official Music Video).mp3",2019. 10. 21. 8:53:18
C:\Users\abele\Desktop\zene\_other\_pop\_random\Tila Tiquila feat Hot Rod I Like to Fuck.mp3,2019. 10. 21. 8:53:18
C:\Users\abele\Desktop\zene\_other\_pop\_random\OMI - Cheerleader (Felix Jaehn Remix) [Official Video].mp3,2019. 10. 21. 8:53:18
C:\Users\abele\Desktop\zene\_rap\_usa other\_random\Petey Pablo - Freek-A-Leek (PAL Dirty).mp3,2019. 10. 21. 8:53:18
C:\Users\abele\Desktop\zene\_rap\_usa other\_random\Sean Kingston - Beautiful Girls (Official Music Video).mp3,2019. 10. 21. 8:53:18
C:\Users\abele\Desktop\zene\_other\_rnb\Murphy Lee - Wat Da Hook Gon Be ft. Jermaine Dupri.mp3,2019. 10. 21. 8:53:16
C:\Users\abele\Desktop\zene\_magyar rap\_random\majka\Belehalok(2012.06.12. 22-01-05)\Majka Curtis BLR-Élet Bábja.mp3,2019. 10. 21. 8:53:16
C:\Users\abele\Desktop\zene\_rap\_usa other\_random\Missy Elliott - Lose Control (feat. Ciara _ Fat Man Scoop) [Official Music Video].mp3,2019. 10. 21. 8:53:16
C:\Users\abele\Desktop\zene\_other\_rnb\T-Pain top songs\Low [from Step Up 2 The Streets O.S.T. Mail On Sunday] (st.mp3,2019. 10. 21. 8:53:16
C:\Users\abele\Desktop\zene\_other\_rnb\Oh.mp3,2019. 10. 21. 8:53:16
"C:\Users\abele\Desktop\zene\_other\_rnb\Lean Wit It, Rock Wit It.mp3",2019. 10. 21. 8:53:14
C:\Users\abele\Desktop\zene\_trap\atlanta\Gucci Mane\Gucci Mane - Mouth Full Of Golds.mp3,2019. 10. 21. 8:53:14
C:\Users\abele\Desktop\zene\_rap\_usa other\_random\Lil Jon - Snap Yo Fingers (Official Music Video).mp3,2019. 10. 21. 8:53:14
C:\Users\abele\Desktop\zene\_rap\_usa other\_random\Jermaine Dupri - Welcome To Atlanta (Coast 2 Coast Remix) (Dirty).mp3,2019. 10. 21. 8:53:14
C:\Users\abele\Desktop\zene\_trap\atlanta\Gucci Mane\Gucci Mane - Gas and Mud. (Official Video) 2012.mp3,2019. 10. 21. 8:53:12
C:\Users\abele\Desktop\zene\_trap\atlanta\Gucci Mane\Gucci Mane - 24 Hours ( Official HD Video ).mp3,2019. 10. 21. 8:53:12
"C:\Users\abele\Desktop\zene\_rap\new york\FABOLOUS\Fabolous, Jagged Edge, P. Diddy - Trade It All Part 2.mp3",2019. 10. 21. 8:53:10
C:\Users\abele\Desktop\zene\_other\_pop\_random\Era Istrefi - Bonbon (Official Video).mp3,2019. 10. 21. 8:53:10
C:\Users\abele\Desktop\zene\_rap\florida\Flo Rida - Club Can_t Handle Me ft. David Guetta [Official Music Video] - Step Up 3D.mp3,2019. 10. 21. 8:53:10
C:\Users\abele\Desktop\zene\_rap\florida\Flo Rida - Elevator [Feat. Timbaland] (Video).mp3,2019. 10. 21. 8:53:10
C:\Users\abele\Desktop\zene\_other\_pop\britney\Britney Spears - If U Seek Amy.mp3,2019. 10. 21. 8:53:08
C:\Users\abele\Desktop\zene\_rap\_usa other\_random\D4L - Laffy Taffy (Video).mp3,2019. 10. 21. 8:53:08
C:\Users\abele\Desktop\zene\_other\_pop\britney\Britney Spears - I_m A Slave 4 U.mp3,2019. 10. 21. 8:53:08
C:\Users\abele\Desktop\zene\_trap\_usa random\travis scott\Travis_Scott-Owl_Pharaoh-_Bootleg_-2013-H3X[rarbg]\05-travis_scott-uptown_(feat._asap_ferg).mp3,2019. 10. 21. 8:53:00
C:\Users\abele\Desktop\zene\_trap\_usa random\travis scott\Travis_Scott-Owl_Pharaoh-_Bootleg_-2013-H3X[rarbg]\07-travis_scott-blocka_la_flame.mp3,2019. 10. 21. 8:53:00
"C:\Users\abele\Desktop\zene\_trap\atlanta\Young Thug\Young Thug - Floyd Mayweather (feat. Travis Scott, Gucci Mane and Gunna) [Official Audio].mp3",2019. 10. 21. 8:52:56
C:\Users\abele\Desktop\zene\_trap\atlanta\Playboi Carti\Playboi Carti - love hurts (Audio) ft. Travis Scott.mp3,2019. 10. 21. 8:52:50
C:\Users\abele\Desktop\zene\_other\_rnb\Miguel\Miguel - Sky Walker (Official Video) ft. Travis Scott.mp3,2019. 10. 21. 8:52:50
C:\Users\abele\Desktop\zene\_trap\_usa random\travis scott\Travis Scott features - YouTube\Mustard - Dangerous World ft. Travis Scott and YG (Audio).mp3,2019. 10. 21. 8:52:50
"C:\Users\abele\Desktop\zene\_trap\phily\Meek Mill\Meek Mill - I_m Leanin_ (Feat. Travis Scott, Birdman _ Diddy).mp3",2019. 10. 21. 8:52:48
C:\Users\abele\Desktop\zene\_trap\_usa random\travis scott\Travis Scott features - YouTube\Migos - Kelly Price ft Travis Scott [Audio Only].mp3,2019. 10. 21. 8:52:48
C:\Users\abele\Desktop\zene\_trap\florida\Kodak Black\Kodak Black - ZEZE (feat. Travis Scott _ Offset) [Official Audio].mp3,2019. 10. 21. 8:52:46
C:\Users\abele\Desktop\zene\_trap\_usa random\travis scott\Travis Scott features - YouTube\Love Galore.mp3,2019. 10. 21. 8:52:46
"C:\Users\abele\Desktop\zene\_trap\_usa random\travis scott\Travis Scott features - YouTube\Brand New Choppa (feat. Travi$ Scott, Young Dro, Yung Booke, T.I. _ Meek Mill).mp3",2019. 10. 21. 8:52:42
C:\Users\abele\Desktop\zene\_trap\_usa random\travis scott\Travis Scott features - YouTube\Blocka.mp3,2019. 10. 21. 8:52:40
C:\Users\abele\Desktop\zene\_trap\_usa random\travis scott\Travis Scott - ASTROWORLD (2018) Mp3 (320kbps) [Hunter]\13. CAN_T SAY.mp3,2019. 10. 21. 8:52:18
C:\Users\abele\Desktop\zene\_trap\_usa random\travis scott\Travis Scott - ASTROWORLD (2018) Mp3 (320kbps) [Hunter]\12. YOSEMITE.mp3,2019. 10. 21. 8:52:18
C:\Users\abele\Desktop\zene\_trap\_usa random\travis scott\Travis Scott - ASTROWORLD (2018) Mp3 (320kbps) [Hunter]\14. WHO¿ WHAT!.mp3,2019. 10. 21. 8:52:18
C:\Users\abele\Desktop\zene\_trap\_usa random\travis scott\Travis Scott - ASTROWORLD (2018) Mp3 (320kbps) [Hunter]\03. SICKO MODE.mp3,2019. 10. 21. 8:52:14
C:\Users\abele\Desktop\zene\_trap\_usa random\travis scott\Travis Scott - ASTROWORLD (2018) Mp3 (320kbps) [Hunter]\04. R.I.P. SCREW.mp3,2019. 10. 21. 8:52:14
C:\Users\abele\Desktop\zene\_trap\_usa random\travis scott\Travi$ Scott - Days Before Rodeo - YouTube\Travi$ Scott - Don_t Play Feat. Big Sean _ The 1975 (Days Before Rodeo).mp3,2019. 10. 21. 8:52:10
C:\Users\abele\Desktop\zene\_trap\_usa random\travis scott\Travi$ Scott - Days Before Rodeo - YouTube\Travi$ Scott - Mamacita Feat. Rich Homie Quan _ Young Thug (Days Before Rodeo).mp3,2019. 10. 21. 8:52:10
C:\Users\abele\Desktop\zene\_trap\_usa random\travis scott\Travi$ Scott - Days Before Rodeo - YouTube\Travi$ Scott - Backyard (Days Before Rodeo).mp3,2019. 10. 21. 8:52:08
C:\Users\abele\Desktop\zene\_trap\atlanta\rich homie quan\Rich Homie Quan - Still Going In Reloaded - YouTube\Rich Homie Quan - Sang To Em (Feat. Nechie) Behind-the-track (New Rap Music Hip Hop).mp3,2019. 10. 21. 8:52:02
C:\Users\abele\Desktop\zene\_trap\atlanta\rich homie quan\Rich Homie Quan - Still Going In Reloaded - YouTube\Rich Homie Quan - Type Of Way [Prod. By Yung Carter].mp3,2019. 10. 21. 8:52:02
C:\Users\abele\Desktop\zene\_trap\atlanta\rich homie quan\Rich Homie Quan - Still Going In Reloaded - YouTube\Rich Homie Quan - Sacrifices Behind-the-track.mp3,2019. 10. 21. 8:52:02
C:\Users\abele\Desktop\zene\_trap\atlanta\rich homie quan\Rich Homie Quan - Still Going In Reloaded - YouTube\Rich Homie Quan - Differences (New Rap Music Hip Hop).mp3,2019. 10. 21. 8:52:00
C:\Users\abele\Desktop\zene\_trap\atlanta\rich homie quan\Rich Homie Quan - Still Going In Reloaded - YouTube\Rich Homie Quan - Bout That Life (Feat. Kwony Cash) Behind-the-track.mp3,2019. 10. 21. 8:52:00
C:\Users\abele\Desktop\zene\_trap\atlanta\rich homie quan\Rich Homie Quan - Still Going In Reloaded - YouTube\Rich Homie Quan - Choices Behind-the-track.mp3,2019. 10. 21. 8:52:00
C:\Users\abele\Desktop\zene\_trap\chicago\polo g\Polo G - Die a Legend (Full Album) - YouTube\Polo G - Effortless (Official Audio).mp3,2019. 10. 21. 8:51:52
C:\Users\abele\Desktop\zene\_trap\chicago\polo g\Polo G - Die a Legend (Full Album) - YouTube\Polo G Feat. Lil Tjay - Pop Out By. Ryan Lynch Prod. By JDONTHATRACK _ Iceberg.mp3,2019. 10. 21. 8:51:52
C:\Users\abele\Desktop\zene\_trap\chicago\polo g\Polo G - Die a Legend (Full Album) - YouTube\Polo G - Chosen 1 (Official Audio).mp3,2019. 10. 21. 8:51:52
C:\Users\abele\Desktop\zene\_trap\chicago\polo g\Polo G - Die a Legend (Full Album) - YouTube\Polo G - Through Da Storm (Official Audio).mp3,2019. 10. 21. 8:51:52
C:\Users\abele\Desktop\zene\_trap\chicago\polo g\Polo G - Die a Legend (Full Album) - YouTube\Polo G - Lost Files (Official Audio).mp3,2019. 10. 21. 8:51:52
C:\Users\abele\Desktop\zene\_trap\chicago\polo g\Polo G - Die a Legend (Full Album) - YouTube\Polo G - Picture This (Official Audio).mp3,2019. 10. 21. 8:51:52
C:\Users\abele\Desktop\zene\_trap\chicago\polo g\Polo G - Die a Legend (Full Album) - YouTube\Polo G - Last Strike (Official Audio).mp3,2019. 10. 21. 8:51:52
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil tjay - YouTube\Lil Tut Ft. Lil Tjay - See The Light (Official Audio).mp3,2019. 10. 21. 8:51:50
C:\Users\abele\Desktop\zene\_trap\chicago\polo g\Polo G - Die a Legend (Full Album) - YouTube\Polo G - A King_s Nightmare (Official Audio).mp3,2019. 10. 21. 8:51:50
C:\Users\abele\Desktop\zene\_trap\chicago\polo g\Polo G - Die a Legend (Full Album) - YouTube\Polo G - BST (Official Audio).mp3,2019. 10. 21. 8:51:50
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil tjay - YouTube\Lil TJay - Too Many (Prod. A Lau X Tony Seltzer).mp3,2019. 10. 21. 8:51:48
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil tjay - YouTube\Lil Tjay unreleased.mp3,2019. 10. 21. 8:51:48
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil tjay - YouTube\Lil Tjay x Bay Swag - Took Me Away.mp3,2019. 10. 21. 8:51:48
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil tjay - YouTube\Lil TJAY - New Year_s Resolution (Official Audio).mp3,2019. 10. 21. 8:51:46
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil tjay - YouTube\Lil Tjay - No Label (Lil Durk Remix).mp3,2019. 10. 21. 8:51:46
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil tjay - YouTube\Lil TJAY - Ride for you.mp3,2019. 10. 21. 8:51:46
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil tjay - YouTube\IZay x Lil Tjay “Pray For Me” (WSHH Exclusive - Official Music Video).mp3,2019. 10. 21. 8:51:44
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil tjay - YouTube\It Is What It Is.mp3,2019. 10. 21. 8:51:44
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil tjay - YouTube\Lil TJAY - Bad To The Bone (Official Audio).mp3,2019. 10. 21. 8:51:44
"C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil tjay - YouTube\Jay Gwuapo - From Nothing (Audio) ft. Lil Tjay, Don Q.mp3",2019. 10. 21. 8:51:44
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil Tjay - F.N [2019-Album]\04 Ruthless (feat. Jay Critch).mp3,2019. 10. 21. 8:51:42
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil Tjay - F.N [2019-Album]\03 Brothers.mp3,2019. 10. 21. 8:51:42
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil tjay - YouTube\Fatboy SSE Feat. Lil Tjay Street (WSHH Exclusive - Official Music Video).mp3,2019. 10. 21. 8:51:42
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil Tjay - F.N [2019-Album]\06 Goat.mp3,2019. 10. 21. 8:51:42
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil Tjay - F.N [2019-Album]\01 F.N.mp3,2019. 10. 21. 8:51:40
C:\Users\abele\Desktop\zene\_trap\new york\lil tjay\Lil Tjay - F.N [2019-Album]\02 Laneswitch.mp3,2019. 10. 21. 8:51:40
C:\Users\abele\Desktop\zene\_other\_pop\Pussycat Dolls - YouTube\The Pussycat Dolls ft. Avant - Stickwitu (Official Video).mp3,2019. 10. 21. 8:51:36
C:\Users\abele\Desktop\zene\_other\_pop\Pussycat Dolls - YouTube\Pussycat Dolls - Sway.mp3,2019. 10. 21. 8:51:34
C:\Users\abele\Desktop\zene\_other\_pop\Pussycat Dolls - YouTube\The Pussycat Dolls - Hush Hush_ Hush Hush (Official Music Video).mp3,2019. 10. 21. 8:51:34
C:\Users\abele\Desktop\zene\_other\_pop\Pussycat Dolls - YouTube\The Pussycat Dolls - Out Of This Club Ft. R.mp3,2019. 10. 21. 8:51:34
"C:\Users\abele\Desktop\zene\_other\_pop\Pussycat Dolls - YouTube\A.R. Rahman, The Pussycat Dolls - Jai Ho (You Are My Destiny) ft. Nicole Scherzinger.mp3",2019. 10. 21. 8:51:32
"C:\Users\abele\Desktop\zene\_other\_alternate\lana del rey\Lana Del Rey - NFR! Norman Fucking Rockwell (2019) Mp3 (320kbps) [Hunter]\Lana Del Rey - NFR! Norman Fucking Rockwell (2019)\04. Fuck It, I Love You.mp3",2019. 10. 21. 8:51:28
C:\Users\abele\Desktop\zene\_trap\atlanta\Gucci Mane\Gucci Mane-Chicken Talk 2006 - YouTube\Gucci Mane-Stupid HQ.mp3,2019. 10. 21. 8:51:26
C:\Users\abele\Desktop\zene\_trap\atlanta\Gucci Mane\Gucci Mane-Chicken Talk 2006 - YouTube\Gucci Mane-Street Niggaz HQ.mp3,2019. 10. 21. 8:51:26
C:\Users\abele\Desktop\zene\_other\_alternate\lana del rey\Lana Del Rey - NFR! Norman Fucking Rockwell (2019) Mp3 (320kbps) [Hunter]\Lana Del Rey - NFR! Norman Fucking Rockwell (2019)\01. Norman Fucking Rockwell.mp3,2019. 10. 21. 8:51:26
C:\Users\abele\Desktop\zene\_trap\atlanta\Gucci Mane\Gucci Mane-Chicken Talk 2006 - YouTube\Gucci Mane-745 HQ.mp3,2019. 10. 21. 8:51:24
C:\Users\abele\Desktop\zene\_trap\atlanta\Gucci Mane\Gucci Mane-Chicken Talk 2006 - YouTube\Gucci Mane-My Chain HQ.mp3,2019. 10. 21. 8:51:24
C:\Users\abele\Desktop\zene\_trap\atlanta\Gucci Mane\Gucci Mane - Woptober 2 (ALBUM) - YouTube\Gucci Mane - Tootsies feat. Lil Baby [Official Audio].mp3,2019. 10. 21. 8:51:22
C:\Users\abele\Desktop\zene\_trap\atlanta\Gucci Mane\Gucci Mane - Woptober 2 (ALBUM) - YouTube\Gucci Mane - Opps and Adversaries [Official Audio].mp3,2019. 10. 21. 8:51:22
C:\Users\abele\Desktop\zene\_trap\atlanta\Gucci Mane\Gucci Mane-Chicken Talk 2006 - YouTube\Gucci Mane ft. Yo Gotti-Work Ya Wrist HQ.mp3,2019. 10. 21. 8:51:22
C:\Users\abele\Desktop\zene\_trap\atlanta\Gucci Mane\Gucci Mane - Diary Of A Trap God - YouTube\Gucci Mane - Half.mp3,2019. 10. 21. 8:51:18
C:\Users\abele\Desktop\zene\_trap\atlanta\Gucci Mane\Gucci Mane - Diary Of A Trap God - YouTube\Gucci Mane - I Heard (ft. Rich Homie Quan).mp3,2019. 10. 21. 8:51:18
C:\Users\abele\Desktop\zene\_other\_alternate\foxylizabet\Worthless Dreams.mp3,2019. 10. 21. 8:51:12
C:\Users\abele\Desktop\zene\_other\_alternate\foxylizabet\I Put My Sunrise In Your Hands.mp3,2019. 10. 21. 8:51:12
C:\Users\abele\Desktop\zene\_other\_alternate\foxylizabet\Faking it.mp3,2019. 10. 21. 8:51:12
C:\Users\abele\Desktop\zene\_trap\atlanta\Gucci Mane\Gucci Mane\Gucci Mane - My Kitchen.mp3,2019. 08. 31. 5:26:58
C:\Users\abele\Desktop\zene\_other\_pop\_random\32. Daniel Powter - Best of Me.mp3,2019. 08. 31. 0:29:20
C:\Users\abele\Desktop\zene\_trap\atlanta\Young Thug\Young Thug - So Much Fun (2019) Mp3 (320kbps) [Hunter]\Young Thug - So Much Fun (2019)\19. The London (feat. J. Cole _ Travis Scott).mp3,2019. 08. 31. 0:27:42
C:\Users\abele\Desktop\zene\_trap\atlanta\Young Thug\Young Thug - So Much Fun (2019) Mp3 (320kbps) [Hunter]\Young Thug - So Much Fun (2019)\18. Boy Back (feat. NAV).mp3,2019. 08. 31. 0:27:40
C:\Users\abele\Desktop\zene\_trap\atlanta\Young Thug\Young Thug - So Much Fun (2019) Mp3 (320kbps) [Hunter]\Young Thug - So Much Fun (2019)\07. Bad Bad Bad (feat. Lil Baby).mp3,2019. 08. 31. 0:27:36
C:\Users\abele\Desktop\zene\_trap\atlanta\Young Thug\Young Thug - So Much Fun (2019) Mp3 (320kbps) [Hunter]\Young Thug - So Much Fun (2019)\08. Lil Baby.mp3,2019. 08. 31. 0:27:36
C:\Users\abele\Desktop\zene\_trap\atlanta\Young Thug\Young Thug - Slime Language (2018) Mp3 (320kbps) [Hunter]\Young Thug - Slime Language (2018) [320]\14. Expensive (feat. HiDoraah _ Dolly).mp3,2019. 08. 31. 0:27:34
C:\Users\abele\Desktop\zene\_trap\atlanta\Young Thug\Young Thug - Slime Language (2018) Mp3 (320kbps) [Hunter]\Young Thug - Slime Language (2018) [320]\15. Slimed In (feat. Nechie).mp3,2019. 08. 31. 0:27:34
C:\Users\abele\Desktop\zene\_trap\atlanta\Young Thug\Young Thug - Slime Language (2018) Mp3 (320kbps) [Hunter]\Young Thug - Slime Language (2018) [320]\13. STS (feat. Strick).mp3,2019. 08. 31. 0:27:32
C:\Users\abele\Desktop\zene\_trap\atlanta\Young Thug\Young Thug - BEAUTIFUL THUGGER GIRLS (2017) Mp3.320kbps [WR Music]\Young Thug - BEAUTIFUL THUGGER GIRLS (2017) [Hunter]\13 For Y_all (feat. Jacquees).mp3,2019. 08. 31. 0:27:20
C:\Users\abele\Desktop\zene\_trap\atlanta\Young Thug\Young Thug - BEAUTIFUL THUGGER GIRLS (2017) Mp3.320kbps [WR Music]\Young Thug - BEAUTIFUL THUGGER GIRLS (2017) [Hunter]\10 Feel It.mp3,2019. 08. 31. 0:27:20
C:\Users\abele\Desktop\zene\_trap\atlanta\Young Thug\Young Thug - BEAUTIFUL THUGGER GIRLS (2017) Mp3.320kbps [WR Music]\Young Thug - BEAUTIFUL THUGGER GIRLS (2017) [Hunter]\06 Relationship (feat. Future).mp3,2019. 08. 31. 0:27:18
C:\Users\abele\Desktop\zene\_trap\atlanta\Young Thug\Young Thug - BEAUTIFUL THUGGER GIRLS (2017) Mp3.320kbps [WR Music]\Young Thug - BEAUTIFUL THUGGER GIRLS (2017) [Hunter]\07 You Said.mp3,2019. 08. 31. 0:27:18
C:\Users\abele\Desktop\zene\_rap\atlanta\Young Jeezy\Young.Jeezy-Lets.Get.It.Thug.Motivation.101[2006][MP3@320kbps]-antecho\14 Soul Survivor.mp3,2019. 08. 31. 0:27:14
C:\Users\abele\Desktop\zene\_rap\atlanta\Young Jeezy\Young.Jeezy-Lets.Get.It.Thug.Motivation.101[2006][MP3@320kbps]-antecho\02 Standing Ovation.mp3,2019. 08. 31. 0:27:10
"C:\Users\abele\Desktop\zene\_trap\atlanta\Young Thug\Bankroll Mafia - Out My Face [lyrics]-ft. T.I., Shad Da God, Young Thug, London Jae.mp3",2019. 08. 31. 0:26:14
C:\Users\abele\Desktop\zene\_trap\atlanta\Playboi Carti\Playboi Carti - Broke Boi (Official Music Video).mp3,2019. 08. 31. 0:26:14
"C:\Users\abele\Desktop\zene\_trap\_usa random\travis scott\Travis Scott - pick up the phone ft. Young Thug, Quavo (Lyrics).mp3",2019. 08. 31. 0:26:14
C:\Users\abele\Desktop\zene\_trap\atlanta\Young Thug\Respect (feat. Young Thug).mp3,2019. 08. 31. 0:26:12
C:\Users\abele\Desktop\zene\_trap\atlanta\Young Thug\Mike WiLL Made It _ Young Thug – Take a Picture.mp3,2019. 08. 31. 0:26:12
C:\Users\abele\Desktop\zene\_other\_rnb\Party Favors.mp3,2019. 08. 31. 0:26:12
C:\Users\abele\Desktop\zene\_trap\atlanta\Young Thug\Dae Dae - Spend It (feat. Young Thug _ Young M.A) (Remix).mp3,2019. 08. 31. 0:26:12
C:\Users\abele\Desktop\zene\_trap\atlanta\Young Thug\Lil Uzi Vert - Yamborghini Dream Ft. Young Thug.mp3,2019. 08. 31. 0:26:12
